COMUNA,TIPO_DELITO,DIA_SEMANA,BLOQUE_HORARIO,NIVEL_RIESGO,CONFIANZA_PREDICCION,PROBABILIDAD_ALTO,PROBABILIDAD_MEDIO,PROBABILIDAD_BAJO,DELITOS_HISTORICOS
Comuna Corregimiento 3,LESIONES,martes,MAÑANA,BAJO,0.7140810533544125,0.002653069458260142,0.2832658771873272,0.7140810533544125,3.0
Comuna Corregimiento 3,LESIONES,martes,TARDE,BAJO,0.597904657473837,0.002708631646007715,0.3993867108801551,0.597904657473837,5.0
Comuna Corregimiento 3,LESIONES,martes,NOCHE,BAJO,0.749546593551187,0.015245107220401217,0.23520829922841163,0.749546593551187,6.0
Comuna Corregimiento 3,LESIONES,miércoles,MADRUGADA,BAJO,0.8104203267393992,0.0,0.18957967326060082,0.8104203267393992,1.0
Comuna Corregimiento 3,LESIONES,miércoles,MAÑANA,BAJO,0.6755395789316363,0.014896808266770143,0.30956361280159356,0.6755395789316363,3.0
Comuna Corregimiento 3,LESIONES,miércoles,TARDE,BAJO,0.6030689581275925,0.023121446378481257,0.3738095954939261,0.6030689581275925,7.0
Comuna Corregimiento 3,LESIONES,miércoles,NOCHE,BAJO,0.6993755708835301,0.02526499948057671,0.27535942963589327,0.6993755708835301,6.0
Comuna Corregimiento 3,LESIONES,jueves,MADRUGADA,BAJO,0.6859078207814477,0.016290118989009447,0.297802060229543,0.6859078207814477,2.0
Comuna Corregimiento 3,LESIONES,jueves,MAÑANA,BAJO,0.5015312474239606,0.01538063754615711,0.4830881150298822,0.5015312474239606,1.0
Comuna Corregimiento 3,LESIONES,jueves,TARDE,MEDIO,0.5357321483703301,0.021053618304596476,0.5357321483703301,0.44321423332507337,2.0
Comuna Corregimiento 3,LESIONES,jueves,NOCHE,BAJO,0.5254292605928019,0.06614444509967177,0.4084262943075263,0.5254292605928019,11.0
Comuna Corregimiento 3,LESIONES,viernes,MADRUGADA,ALTO,0.6345070023245497,0.6345070023245497,0.24101485141377044,0.12447814626167963,0.0
Comuna Corregimiento 3,LESIONES,viernes,MAÑANA,BAJO,0.6930336329077974,0.002130545132698395,0.3048358219595041,0.6930336329077974,5.0
Comuna Corregimiento 3,LESIONES,viernes,TARDE,BAJO,0.6516858368945943,0.00800031209873288,0.34031385100667294,0.6516858368945943,5.0
Comuna Corregimiento 3,LESIONES,viernes,NOCHE,BAJO,0.6816679572805997,0.021530119572144537,0.2968019231472559,0.6816679572805997,1.0
Comuna Corregimiento 3,LESIONES,sábado,MADRUGADA,BAJO,0.7044335904622594,0.005809404041844015,0.2897570054958963,0.7044335904622594,6.0
Comuna Corregimiento 3,LESIONES,sábado,MAÑANA,BAJO,0.616018772068885,0.005328486058754598,0.37865274187236025,0.616018772068885,1.0
Comuna Corregimiento 3,LESIONES,sábado,TARDE,BAJO,0.5243066454743414,0.0065051532686936486,0.469188201256965,0.5243066454743414,7.0
Comuna Corregimiento 3,LESIONES,sábado,NOCHE,BAJO,0.5702110562904852,0.022223778420894277,0.40756516528862063,0.5702110562904852,7.0
Comuna Corregimiento 3,LESIONES,domingo,MADRUGADA,MEDIO,0.5752055350218561,0.04207856609635424,0.5752055350218561,0.3827158988817899,8.0
Comuna Corregimiento 3,LESIONES,domingo,MAÑANA,MEDIO,0.6763647762207192,0.03582028239274019,0.6763647762207192,0.28781494138654073,10.0
Comuna Corregimiento 3,LESIONES,domingo,TARDE,MEDIO,0.7267767818251474,0.03443739792595291,0.7267767818251474,0.23878582024889966,8.0
Comuna Corregimiento 3,LESIONES,domingo,NOCHE,MEDIO,0.6295857316395221,0.06164846718880821,0.6295857316395221,0.30876580117166974,15.0
Comuna Corregimiento 3,OTROS DELITOS,lunes,MADRUGADA,ALTO,0.6266681874518037,0.6266681874518037,0.2663728495501213,0.10695896299807496,0.0
Comuna Corregimiento 3,OTROS DELITOS,lunes,MAÑANA,ALTO,0.7591859766047024,0.7591859766047024,0.15848303142860895,0.08233099196668865,0.0
Comuna Corregimiento 3,OTROS DELITOS,lunes,TARDE,ALTO,0.7311450340880304,0.7311450340880304,0.19962304463944214,0.06923192127252747,0.0
Comuna Corregimiento 3,OTROS DELITOS,lunes,NOCHE,ALTO,0.7624553285061481,0.7624553285061481,0.15687893311774181,0.08066573837611007,0.0
Comuna Corregimiento 3,OTROS DELITOS,martes,MADRUGADA,ALTO,0.5973791134980495,0.5973791134980495,0.2899833117677883,0.11263757473416211,0.0
Comuna Corregimiento 3,OTROS DELITOS,martes,MAÑANA,ALTO,0.7704015407863893,0.7704015407863893,0.14404721595650305,0.08555124325710767,0.0
Comuna Corregimiento 3,OTROS DELITOS,martes,TARDE,ALTO,0.7337787168822135,0.7337787168822135,0.19160835748792945,0.07461292562985707,0.0
Comuna Corregimiento 3,OTROS DELITOS,martes,NOCHE,ALTO,0.7736708926878351,0.7736708926878351,0.13739552445263906,0.08893358285952599,0.0
Comuna Corregimiento 3,OTROS DELITOS,miércoles,MADRUGADA,ALTO,0.5692023125442603,0.5692023125442603,0.3164296065795301,0.11436808087620942,0.0
Comuna Corregimiento 3,OTROS DELITOS,miércoles,MAÑANA,ALTO,0.7524302844957685,0.7524302844957685,0.1681228360668525,0.07944687943737878,0.0
Comuna Corregimiento 3,OTROS DELITOS,miércoles,TARDE,ALTO,0.7472403927263861,0.7472403927263861,0.18129784033481733,0.07146176693879659,0.0
Comuna Corregimiento 3,OTROS DELITOS,miércoles,NOCHE,ALTO,0.7671151046419533,0.7671151046419533,0.1515166176798784,0.08136827767816834,0.0
Comuna Corregimiento 3,OTROS DELITOS,jueves,MADRUGADA,ALTO,0.6029682399675298,0.6029682399675298,0.2999914560786974,0.09704030395377279,0.0
Comuna Corregimiento 3,OTROS DELITOS,jueves,MAÑANA,ALTO,0.7661504296852502,0.7661504296852502,0.16186681494823307,0.07198275536651662,0.0
Comuna Corregimiento 3,OTROS DELITOS,jueves,TARDE,ALTO,0.752976128443796,0.752976128443796,0.18950154934014538,0.05752232221605858,0.0
Comuna Corregimiento 3,OTROS DELITOS,jueves,NOCHE,ALTO,0.7696505096321323,0.7696505096321323,0.16149292995355835,0.06885656041430929,0.0
Comuna Corregimiento 3,OTROS DELITOS,viernes,MADRUGADA,ALTO,0.6356702640443294,0.6356702640443294,0.24578237951162937,0.11854735644404102,0.0
Comuna Corregimiento 3,OTROS DELITOS,viernes,MAÑANA,ALTO,0.757999840206594,0.757999840206594,0.16372449912430023,0.07827566066910562,0.0
Comuna Corregimiento 3,OTROS DELITOS,viernes,TARDE,ALTO,0.7604306610986282,0.7604306610986282,0.17007469201168082,0.06949464688969093,0.0
Comuna Corregimiento 3,OTROS DELITOS,viernes,NOCHE,ALTO,0.7706305945444087,0.7706305945444087,0.14917234654569594,0.08019705890989519,0.0
Comuna Corregimiento 3,OTROS DELITOS,sábado,MADRUGADA,ALTO,0.6419958703287323,0.6419958703287323,0.24872454318105774,0.1092795864902098,0.0
Comuna Corregimiento 3,OTROS DELITOS,sábado,MAÑANA,ALTO,0.7529640305762585,0.7529640305762585,0.16745147871834454,0.07958449070539687,0.0
Comuna Corregimiento 3,OTROS DELITOS,sábado,TARDE,ALTO,0.7542909934387967,0.7542909934387967,0.17281662462219485,0.07289238193900836,0.0
Comuna Corregimiento 3,OTROS DELITOS,sábado,NOCHE,ALTO,0.7644909268845772,0.7644909268845772,0.15191427915621003,0.08359479395921263,0.0
Comuna Corregimiento 3,OTROS DELITOS,domingo,MADRUGADA,ALTO,0.6483738358127124,0.6483738358127124,0.2713723799764688,0.08025378421081875,0.0
Comuna Corregimiento 3,OTROS DELITOS,domingo,MAÑANA,ALTO,0.7374806030238732,0.7374806030238732,0.19703066928503074,0.065488727691096,0.0
Comuna Corregimiento 3,OTROS DELITOS,domingo,TARDE,ALTO,0.7321378161346901,0.7321378161346901,0.2101797383540341,0.05768244551127578,0.0
Comuna Corregimiento 3,OTROS DELITOS,domingo,NOCHE,ALTO,0.7446340522425636,0.7446340522425636,0.19328638167027562,0.062079566087160594,0.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,lunes,MADRUGADA,BAJO,0.6515134532561622,0.007606597311038247,0.3408799494327994,0.6515134532561622,6.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,lunes,MAÑANA,BAJO,0.5240864817828015,0.005325511878925747,0.4705880063382725,0.5240864817828015,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,lunes,TARDE,BAJO,0.5590075801118006,0.0055330389639988205,0.4354593809242004,0.5590075801118006,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,lunes,NOCHE,BAJO,0.5827151999426753,0.0010495070571946105,0.41623529300012985,0.5827151999426753,7.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,martes,MADRUGADA,BAJO,0.7375185491730751,0.0006936588487497418,0.261787791978175,0.7375185491730751,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,martes,MAÑANA,BAJO,0.5432458543636742,0.00430306524248839,0.45245108039383714,0.5432458543636742,7.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,martes,TARDE,BAJO,0.6035827478122504,0.0,0.39641725218774937,0.6035827478122504,8.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,martes,NOCHE,BAJO,0.7110587416065387,0.007133522181541201,0.2818077362119199,0.7110587416065387,2.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,miércoles,MADRUGADA,BAJO,0.7240625657342212,0.0,0.27593743426577844,0.7240625657342212,1.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,miércoles,MAÑANA,BAJO,0.5342227463248668,0.01581645752061721,0.4499607961545159,0.5342227463248668,10.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,miércoles,TARDE,BAJO,0.6373687004716873,0.010490945641691467,0.3521403538866212,0.6373687004716873,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,miércoles,NOCHE,BAJO,0.7092201850497107,0.009350766125683719,0.2814290488246052,0.7092201850497107,3.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,jueves,MADRUGADA,BAJO,0.55911610218402,0.007602071457299554,0.43328182635868046,0.55911610218402,1.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,jueves,MAÑANA,MEDIO,0.599147097972021,0.011985963692125748,0.599147097972021,0.38886693833585306,10.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,jueves,TARDE,MEDIO,0.5562479965219022,0.009456591580859285,0.5562479965219022,0.4342954118972384,9.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,jueves,NOCHE,BAJO,0.48838612908125817,0.0259911577983354,0.48562271312040634,0.48838612908125817,12.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,viernes,MADRUGADA,BAJO,0.7541963022981508,0.0,0.24580369770184898,0.7541963022981508,2.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,viernes,MAÑANA,BAJO,0.6079065869236927,0.01054962960258768,0.3815437834737196,0.6079065869236927,8.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,viernes,TARDE,BAJO,0.7526193205410071,0.0,0.2473806794589924,0.7526193205410071,2.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,viernes,NOCHE,BAJO,0.7689370295289174,0.001166665844531215,0.22989630462655103,0.7689370295289174,5.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,sábado,MADRUGADA,ALTO,0.6054473387873123,0.6054473387873123,0.2971035925147923,0.09744906869789528,0.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,sábado,MAÑANA,BAJO,0.5715735630195816,0.010979183097979107,0.4174472538824392,0.5715735630195816,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,sábado,TARDE,BAJO,0.6737034286848365,0.0008296691597548979,0.3254669021554084,0.6737034286848365,4.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,sábado,NOCHE,BAJO,0.6956461009584202,0.001996335004286113,0.3023575640372934,0.6956461009584202,1.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,domingo,MADRUGADA,MEDIO,0.5963575434521037,0.04053605335238105,0.5963575434521037,0.3631064031955155,7.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,domingo,MAÑANA,MEDIO,0.6761512862401072,0.018793717436603415,0.6761512862401072,0.3050549963232894,9.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,domingo,TARDE,MEDIO,0.6481349869870964,0.006976116436129551,0.6481349869870964,0.34488889657677385,9.0
Comuna Corregimiento 3,VIOLENCIA INTRAFAMILIAR,domingo,NOCHE,MEDIO,0.5836767572518076,0.01873693166390188,0.5836767572518076,0.3975863110842907,6.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,lunes,MADRUGADA,MEDIO,0.5011449746479192,0.010709133745657497,0.5011449746479192,0.4881458916064233,9.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,lunes,MAÑANA,MEDIO,0.6730145889068696,0.19808921848618305,0.6730145889068696,0.1288961926069473,27.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,lunes,TARDE,MEDIO,0.7352428104869461,0.0946861375257576,0.7352428104869461,0.1700710519872965,15.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,lunes,NOCHE,MEDIO,0.6930307324944629,0.04902517096881035,0.6930307324944629,0.2579440965367272,8.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,martes,MADRUGADA,BAJO,0.6271012580005114,0.010709133745657497,0.36218960825383123,0.6271012580005114,5.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,martes,MAÑANA,MEDIO,0.8272509111878263,0.07379827588469917,0.8272509111878263,0.09895081292747449,19.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,martes,TARDE,MEDIO,0.8210330700114737,0.04397422920534213,0.8210330700114737,0.13499270078318434,12.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,martes,NOCHE,MEDIO,0.7065345996238771,0.03103862211869378,0.7065345996238771,0.2624267782574296,11.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,miércoles,MADRUGADA,BAJO,0.6011942042873991,0.006159230102612427,0.3926465656099885,0.6011942042873991,4.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,miércoles,MAÑANA,MEDIO,0.856269055198714,0.054127548324886005,0.856269055198714,0.08960339647640016,19.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,miércoles,TARDE,MEDIO,0.7765980909979529,0.029260536849837898,0.7765980909979529,0.1941413721522097,16.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,miércoles,NOCHE,MEDIO,0.7107498441914984,0.014062032704062135,0.7107498441914984,0.2751881231044401,5.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,jueves,MADRUGADA,BAJO,0.5136010049503441,0.004100474217756203,0.48229852083189956,0.5136010049503441,7.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,jueves,MAÑANA,MEDIO,0.6975907590009632,0.1256495638702212,0.6975907590009632,0.17675967712881566,8.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,jueves,TARDE,MEDIO,0.7314107405139127,0.05925209320078758,0.7314107405139127,0.20933716628529958,11.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,jueves,NOCHE,MEDIO,0.6647016015781962,0.028159326481763062,0.6647016015781962,0.30713907194004103,9.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,viernes,MADRUGADA,MEDIO,0.5101546507190787,0.0016530486491602705,0.5101546507190787,0.488192300631761,9.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,viernes,MAÑANA,MEDIO,0.863661808355436,0.062076107501899055,0.863661808355436,0.07426208414266496,20.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,viernes,TARDE,MEDIO,0.800699695657297,0.02733083660551272,0.800699695657297,0.1719694677371901,18.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,viernes,NOCHE,MEDIO,0.816653025255133,0.011052281193220189,0.816653025255133,0.17229469355164706,11.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,sábado,MADRUGADA,BAJO,0.5660696378374915,0.004936552193076959,0.4289938099694314,0.5660696378374915,6.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,sábado,MAÑANA,MEDIO,0.7940906086967701,0.06871782793502546,0.7940906086967701,0.13719156336820462,12.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,sábado,TARDE,MEDIO,0.7004268552723945,0.032587489177468315,0.7004268552723945,0.2669856555501374,4.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,sábado,NOCHE,MEDIO,0.7420617062125505,0.012999894814260924,0.7420617062125505,0.2449383989731888,10.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,domingo,MADRUGADA,BAJO,0.5703982861795578,0.0028988449610310714,0.42670286885941117,0.5703982861795578,6.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,domingo,MAÑANA,MEDIO,0.6952823128826455,0.05888753486538647,0.6952823128826455,0.24583015225196775,12.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,domingo,TARDE,MEDIO,0.7585729640366865,0.02923795353204866,0.7585729640366865,0.21218908243126447,9.0
Comuna Garcia Rovira,DELITOS CONTRA LA LIBERTAD,domingo,NOCHE,MEDIO,0.7326215013711898,0.009055273500714583,0.7326215013711898,0.2583232251280956,11.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MADRUGADA,ALTO,0.41729356129048284,0.41729356129048284,0.3298541211043785,0.25285231760513877,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MAÑANA,ALTO,0.5062725795938724,0.5062725795938724,0.35903309555799917,0.13469432484812827,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,TARDE,ALTO,0.4881435192310869,0.4881435192310869,0.3486860295584168,0.1631704512104962,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,NOCHE,ALTO,0.5040610909381322,0.5040610909381322,0.32706393789543986,0.1688749711664277,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MADRUGADA,ALTO,0.4021109769719113,0.4021109769719113,0.3501775138925549,0.2477115091355336,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MAÑANA,ALTO,0.506993560148297,0.506993560148297,0.3707680326157626,0.12223840723594026,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,TARDE,ALTO,0.4939568390191335,0.4939568390191335,0.3550774046259537,0.15096575635491252,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,NOCHE,ALTO,0.5098744107261789,0.5098744107261789,0.3329066541662867,0.15721893510753426,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MADRUGADA,ALTO,0.3970508841635115,0.3970508841635115,0.3726211994297248,0.23032791640676376,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MAÑANA,ALTO,0.5082650785121258,0.5082650785121258,0.3832505745686548,0.10848434691921925,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,TARDE,ALTO,0.4994115946202145,0.4994115946202145,0.35909932584311915,0.1414890795366661,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,NOCHE,ALTO,0.5138094024457524,0.5138094024457524,0.34836716116375865,0.1378234363904887,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MADRUGADA,ALTO,0.4092659474373027,0.4092659474373027,0.3513324879457992,0.23940156461689807,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MAÑANA,ALTO,0.5114771609520129,0.5114771609520129,0.37302679886722545,0.11549604018076151,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,TARDE,ALTO,0.4968947635889663,0.4968947635889663,0.3584386737890746,0.14466656262195898,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,NOCHE,ALTO,0.5117346014804686,0.5117346014804686,0.3427613031027725,0.14550409541675893,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MADRUGADA,ALTO,0.4191909583130282,0.4191909583130282,0.39564997728197965,0.18515906440499208,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MAÑANA,ALTO,0.5137158143592286,0.5137158143592286,0.4287023008490955,0.057581884791675676,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,TARDE,ALTO,0.5136597018279928,0.5136597018279928,0.39575670290127873,0.0905835952707283,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,NOCHE,ALTO,0.5226866499230413,0.5226866499230413,0.3877998507731197,0.08951349930383894,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MADRUGADA,ALTO,0.4116531217344931,0.4116531217344931,0.3784662121980057,0.20988066606750116,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MAÑANA,ALTO,0.5170692003551484,0.5170692003551484,0.4058156477378121,0.07711515190703938,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,TARDE,ALTO,0.5138973056682649,0.5138973056682649,0.3743729385849261,0.11172975574680892,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,NOCHE,ALTO,0.5238973056682649,0.5238973056682649,0.3726248876852257,0.10347780664650932,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MADRUGADA,ALTO,0.41489467458663326,0.41489467458663326,0.32989674439090366,0.255208581022463,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MAÑANA,ALTO,0.4978736758832436,0.4978736758832436,0.37391485823318343,0.12821146588357296,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,TARDE,ALTO,0.4866939450590681,0.4866939450590681,0.36379645067717986,0.14950960426375198,0.0
Comuna Garcia Rovira,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,NOCHE,ALTO,0.5026115167661135,0.5026115167661135,0.34722381176984923,0.15016467146403717,0.0
Comuna Garcia Rovira,DELITOS SEXUALES,lunes,MADRUGADA,MEDIO,0.7281925073439226,0.004079854601444347,0.7281925073439226,0.2677276380546333,7.0
Comuna Garcia Rovira,DELITOS SEXUALES,lunes,MAÑANA,MEDIO,0.7995923446189415,0.09997185079355747,0.7995923446189415,0.10043580458750123,10.0
Comuna Garcia Rovira,DELITOS SEXUALES,lunes,TARDE,MEDIO,0.7734461160521251,0.04494281261218219,0.7734461160521251,0.1816110713356932,7.0
Comuna Garcia Rovira,DELITOS SEXUALES,lunes,NOCHE,MEDIO,0.696353614343254,0.038535621560811716,0.696353614343254,0.26511076409593476,3.0
Comuna Garcia Rovira,DELITOS SEXUALES,martes,MADRUGADA,MEDIO,0.6002848974891617,0.007711124830924181,0.6002848974891617,0.39200397767991396,7.0
Comuna Garcia Rovira,DELITOS SEXUALES,martes,MAÑANA,MEDIO,0.8229321318436901,0.06031045055695868,0.8229321318436901,0.116757417599351,10.0
Comuna Garcia Rovira,DELITOS SEXUALES,martes,TARDE,MEDIO,0.8513393472619043,0.016588784671032857,0.8513393472619043,0.13207186806706286,8.0
Comuna Garcia Rovira,DELITOS SEXUALES,martes,NOCHE,MEDIO,0.7130149796173063,0.03541916515932328,0.7130149796173063,0.25156585522337077,9.0
Comuna Garcia Rovira,DELITOS SEXUALES,miércoles,MADRUGADA,MEDIO,0.7351761972916091,0.0016530486491602705,0.7351761972916091,0.2631707540592313,8.0
Comuna Garcia Rovira,DELITOS SEXUALES,miércoles,MAÑANA,MEDIO,0.9169528015022534,0.04582286226897209,0.9169528015022534,0.03722433622877458,14.0
Comuna Garcia Rovira,DELITOS SEXUALES,miércoles,TARDE,MEDIO,0.9233261147865265,0.007730056136594648,0.9233261147865265,0.068943829076879,16.0
